module,type,name,res_id,src,value,comments
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__amount_to_invoice,Amount to invoice,,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__amount_to_invoice,The amount to invoice = Sale Order Total - Confirmed Down Payments.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__company_id,Company,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__consolidated_billing,Consolidated Billing,,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__consolidated_billing,Create one invoice for all orders related to same customer and same invoicing address,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__count,Order Count,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__currency_id,Currency,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__deduct_down_payments,Deduct down payments,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__display_draft_invoice_warning,Display Draft Invoice Warning,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__display_invoice_amount_warning,Display Invoice Amount Warning,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__fixed_amount,Down Payment Amount (Fixed),,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__fixed_amount,The fixed amount to be invoiced in advance.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__has_down_payments,Has down payments,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__sale_order_ids,Sale Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__has_confirmed_order,Has Confirmed Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__sale_order_ids,Sale orders to cancel,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__sale_orders_count,Sale Orders Count,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_mass_cancel_orders__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__access_token,Security Token,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__access_url,Portal Access URL,,
sale,model,"ir.model.fields,help",sale.field_sale_order__access_url,Customer Portal URL,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__access_warning,Access warning,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_calendar_event_id,Next Activity Calendar Event,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_date_deadline,Next Activity Deadline,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_exception_decoration,Activity Exception Decoration,,
sale,model,"ir.model.fields,help",sale.field_sale_order__activity_exception_decoration,Type of the exception activity on record.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_exception_icon,Icon,,
sale,model,"ir.model.fields,help",sale.field_sale_order__activity_exception_icon,Icon to indicate an exception activity.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_ids,Activities,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_state,Activity State,,
sale,model,"ir.model.fields,help",sale.field_sale_order__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_summary,Next Activity Summary,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_type_icon,Activity Type Icon,,
sale,model,"ir.model.fields,help",sale.field_sale_order__activity_type_icon,Font awesome icon e.g. fa-tasks,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_type_id,Next Activity Type,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__activity_user_id,Responsible User,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_invoiced,Already invoiced,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_paid,Payment Transactions Amount,,
sale,model,"ir.model.fields,help",sale.field_sale_order__amount_paid,Sum of transactions made in through the online payment form that are in the state 'done' or 'authorized' and linked to this order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_tax,Taxes,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_to_invoice,Un-invoiced Balance,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_total,Total,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_undiscounted,Amount Before Discount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__amount_untaxed,Untaxed Amount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__authorized_transaction_ids,Authorized Transactions,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__campaign_id,Campaign,,
sale,model,"ir.model.fields,help",sale.field_sale_order__campaign_id,"This is a name that helps you keep track of your different campaign efforts, e.g. Fall_Drive, Christmas_Special",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__client_order_ref,Customer Reference,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__commitment_date,Delivery Date,,
sale,model,"ir.model.fields,help",sale.field_sale_order__commitment_date,"This is the delivery date promised to the customer. If set, the delivery order will be scheduled based on this date rather than product lead times.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__company_id,Company,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__company_price_include,Default Sales Price Include,,
sale,model,"ir.model.fields,help",sale.field_sale_order__company_price_include,Default on whether the sales price used on the product and invoices with this Company includes its taxes.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__country_code,Country code,,
sale,model,"ir.model.fields,help",sale.field_sale_order__country_code,"The ISO country code in two chars. 
You can use this field for quick search.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__create_date,Creation Date,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__currency_id,Currency,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__currency_rate,Currency Rate,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__date_order,Order Date,,
sale,model,"ir.model.fields,help",sale.field_sale_order__date_order,"Creation date of draft/sent orders,
Confirmation date of confirmed orders.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__duplicated_order_ids,Duplicated Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__expected_date,Expected Date,,
sale,model,"ir.model.fields,help",sale.field_sale_order__expected_date,"Delivery date you can promise to the customer, computed from the minimum lead time of the order lines in case of Service products. In case of shipping, the shipping policy of the order will be taken into account to either use the minimum or maximum lead time of the order lines.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__fiscal_position_id,Fiscal Position,,
sale,model,"ir.model.fields,help",sale.field_sale_order__fiscal_position_id,Fiscal positions are used to adapt taxes and accounts for particular customers or sales orders/invoices.The default value comes from the customer.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__has_active_pricelist,Has Active Pricelist,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__has_archived_products,Has Archived Products,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__has_message,Has Message,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__invoice_count,Invoice Count,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__invoice_ids,Invoices,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__invoice_status,Invoice Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__is_expired,Is Expired,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__journal_id,Invoicing Journal,,
sale,model,"ir.model.fields,help",sale.field_sale_order__journal_id,"If set, the SO will invoice in this journal; otherwise the sales journal with the lowest sequence is used.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__locked,Locked,,
sale,model,"ir.model.fields,help",sale.field_sale_order__locked,Locked orders cannot be modified.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__medium_id,Medium,,
sale,model,"ir.model.fields,help",sale.field_sale_order__medium_id,"This is the method of delivery, e.g. Postcard, Email, or Banner Ad",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_attachment_count,Attachment Count,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_follower_ids,Followers,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_has_error,Message Delivery error,,
sale,model,"ir.model.fields,help",sale.field_sale_order__message_has_error,"If checked, some messages have a delivery error.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_has_error_counter,Number of errors,,
sale,model,"ir.model.fields,help",sale.field_sale_order__message_has_error_counter,Number of messages with delivery error,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_has_sms_error,SMS Delivery error,,
sale,model,"ir.model.fields,help",sale.field_sale_order__message_has_sms_error,"If checked, some messages have a delivery error.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_ids,Messages,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_is_follower,Is Follower,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_needaction,Action Needed,,
sale,model,"ir.model.fields,help",sale.field_sale_order__message_needaction,"If checked, new messages require your attention.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_needaction_counter,Number of Actions,,
sale,model,"ir.model.fields,help",sale.field_sale_order__message_needaction_counter,Number of messages requiring action,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__message_partner_ids,Followers (Partners),,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__my_activity_date_deadline,My Activity Deadline,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__name,Order Reference,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__note,Terms and conditions,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__order_line,Order Lines,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__origin,Source Document,,
sale,model,"ir.model.fields,help",sale.field_sale_order__origin,Reference of the document that generated this sales order request,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__partner_credit_warning,Partner Credit Warning,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__partner_id,Customer,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__partner_invoice_id,Invoice Address,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__partner_shipping_id,Delivery Address,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__payment_term_id,Payment Terms,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__prepayment_percent,Prepayment percentage,,
sale,model,"ir.model.fields,help",sale.field_sale_order__prepayment_percent,The percentage of the amount needed that must be paid by the customer to confirm the order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__pricelist_id,Pricelist,,
sale,model,"ir.model.fields,help",sale.field_sale_order__pricelist_id,"If you change the pricelist, only newly added lines will be affected.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__reference,Payment Ref.,,
sale,model,"ir.model.fields,help",sale.field_sale_order__reference,The payment communication of this sale order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__require_payment,Online payment,,
sale,model,"ir.model.fields,help",sale.field_sale_order__require_payment,Request a online payment from the customer to confirm the order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__require_signature,Online signature,,
sale,model,"ir.model.fields,help",sale.field_sale_order__require_signature,Request a online signature from the customer to confirm the order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__show_update_fpos,Has Fiscal Position Changed,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__show_update_pricelist,Has Pricelist Changed,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__signature,Signature,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__signed_by,Signed By,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__signed_on,Signed On,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__source_id,Source,,
sale,model,"ir.model.fields,help",sale.field_sale_order__source_id,"This is the source of the link, e.g. Search Engine, another domain, or name of email list",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__state,Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__tag_ids,Tags,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__tax_calculation_rounding_method,Tax Calculation Rounding Method,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__tax_country_id,Tax Country,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__tax_totals,Tax Totals,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__team_id,Sales Team,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__terms_type,Terms & Conditions format,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__transaction_ids,Transactions,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__type_name,Type Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__user_id,Salesperson,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__validity_date,Expiration,,
sale,model,"ir.model.fields,help",sale.field_sale_order__validity_date,"Validity of the order, after that you will not able to sign & pay the quotation.","Validity of the order, after that you will not able to sign & pay the proforma invoice.",
sale,model,"ir.model.fields,field_description",sale.field_sale_order__website_message_ids,Website Messages,,
sale,model,"ir.model.fields,help",sale.field_sale_order__website_message_ids,Website communication history,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__author_id,Author,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__body,Contents,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__body_has_template_value,Body content is the same as the template,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__can_edit_body,Can Edit Body,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__display_invoice_alert,Invoice Alert,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__is_mail_template_editor,Is Editor,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__lang,Language,,
sale,model,"ir.model.fields,help",sale.field_sale_order_cancel__lang,"Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. {{ object.partner_id.lang }}.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__order_id,Sale Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__recipient_ids,Recipients,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__render_model,Rendering Model,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__subject,Subject,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__template_id,Mail Template,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_cancel__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__company_id,Company,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__currency_id,Currency,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__discount_amount,Amount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__discount_percentage,Percentage,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__discount_type,Discount Type,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__sale_order_id,Sale Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__tax_ids,Taxes,,
sale,model,"ir.model.fields,help",sale.field_sale_order_discount__tax_ids,Taxes to add on the discount line.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_discount__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__amount_invoiced,Invoiced Amount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__amount_to_invoice,Un-invoiced Balance,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__analytic_distribution,Analytic Distribution,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__analytic_line_ids,Analytic lines,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__analytic_precision,Analytic Precision,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__combo_item_id,Combo Item,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__company_id,Company,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__company_price_include,Default Sales Price Include,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__company_price_include,Default on whether the sales price used on the product and invoices with this Company includes its taxes.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__currency_id,Currency,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__customer_lead,Lead Time,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__customer_lead,Number of days between the order confirmation and the shipping of the products to the customer,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__discount,Discount (%),,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__display_type,Display Type,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__distribution_analytic_account_ids,Distribution Analytic Account,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__invoice_lines,Invoice Lines,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__invoice_status,Invoice Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__is_configurable_product,Is the product configurable?,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__is_downpayment,Is a down payment,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__is_downpayment,Down payments are made when creating invoices from a sales order. They are not copied when duplicating a sales order.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__is_expense,Is expense,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__is_expense,Is true if the sales order line comes from an expense or a vendor bills,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__is_product_archived,Is Product Archived,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__linked_line_id,Linked Order Line,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__linked_line_ids,Linked Order Lines,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__linked_virtual_id,Linked Virtual,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__name,Description,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__order_id,Order Reference,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__order_partner_id,Customer,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_reduce_taxexcl,Price Reduce Tax excl,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_reduce_taxinc,Price Reduce Tax incl,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_subtotal,Subtotal,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_tax,Total Tax,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_total,Total,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__price_unit,Unit Price,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__pricelist_item_id,Pricelist Item,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_custom_attribute_value_ids,Custom Values,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_id,Product,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_no_variant_attribute_value_ids,Extra Values,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_packaging_id,Packaging,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_packaging_qty,Packaging Quantity,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_template_attribute_value_ids,Attribute Values,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_template_id,Product Template,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_type,Product Type,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__product_type,"Goods are tangible materials and merchandise you provide.
A service is a non-material product you provide.",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_uom,Unit of Measure,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_uom_category_id,Category,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__product_uom_category_id,Conversion between Units of Measure can only occur if they belong to the same category. The conversion will be made based on the ratios.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_uom_qty,Quantity,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_uom_readonly,Product Uom Readonly,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__product_updatable,Can Edit Product,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__qty_delivered,Delivery Quantity,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__qty_delivered_method,Method to update delivered qty,,
sale,model,"ir.model.fields,help",sale.field_sale_order_line__qty_delivered_method,"According to product configuration, the delivered quantity can be automatically computed by mechanism:
  - Manual: the quantity is set manually on the line
  - Analytic From expenses: the quantity is the quantity sum from posted expenses
  - Timesheet: the quantity is the sum of hours recorded on tasks linked to this sale line
  - Stock Moves: the quantity comes from confirmed pickings
",,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__qty_invoiced,Invoiced Quantity,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__qty_invoiced_posted,Invoiced Quantity (posted),,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__qty_to_invoice,Quantity To Invoice,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__salesman_id,Salesperson,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__selected_combo_items,Selected Combo Items,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__sequence,Sequence,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__service_tracking,Create on Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__state,Order Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__tax_calculation_rounding_method,Tax calculation rounding method,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__tax_country_id,Tax Country,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__tax_id,Taxes,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__technical_price_unit,Technical Price Unit,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__translated_product_name,Translated Product Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__untaxed_amount_invoiced,Untaxed Invoiced Amount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__untaxed_amount_to_invoice,Untaxed Amount To Invoice,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__virtual_id,Virtual,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard___data_fetched, Data Fetched,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__acc_number,Account Number,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__create_date,Created on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__create_uid,Created by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__journal_name,Bank Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__manual_name,Method,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__manual_post_msg,Payment Instructions,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__payment_method,Payment Method,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__paypal_email_account,Email,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__write_date,Last Updated on,,
sale,model,"ir.model.fields,field_description",sale.field_sale_payment_provider_onboarding_wizard__write_uid,Last Updated by,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__campaign_id,Campaign,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__categ_id,Product Category,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__commercial_partner_id,Customer Entity,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__company_id,Company,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__country_id,Customer Country,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__currency_id,Currency,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__date,Order Date,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__discount,Discount %,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__discount_amount,Discount Amount,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__display_name,Display Name,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__id,ID,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__industry_id,Customer Industry,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__invoice_status,Order Invoice Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__line_invoice_status,Invoice Status,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__medium_id,Medium,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__name,Order Reference,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__nbr,# of Lines,,
sale,model,"ir.model.fields,field_description",sale.field_sale_report__order_reference,Order,,
